,0
263,6
264,14
265,6
266,10
267,12
268,12
269,3
270,8
271,3
272,5
273,14
274,10
275,10
276,3
277,3
278,5
279,2
280,12
281,14
282,5
283,12
284,10
285,8
286,6
287,12
288,2
289,8
290,12
291,12
292,10
293,6
294,12
295,14
296,10
297,8
298,10
299,14
300,12
301,6
302,2
303,3
304,12
305,10
306,6
307,6
308,8
309,12
310,14
311,14
312,10
313,2
314,2
315,10
316,10
317,10
318,12
319,10
320,3
321,10
322,3
323,6
324,10
325,8
326,5
327,10
328,12
329,10
330,3
331,10
332,2
333,3
334,14
335,2
336,5
337,2
338,10
339,14
340,3
341,14
342,12
343,10
344,2
345,3
346,6
347,14
348,12
349,10
350,10
351,12
352,3
353,8
354,3
355,12
356,8
357,2
358,12
359,12
360,3
361,3
362,12
363,12
364,14
365,8
366,3
367,12
368,10
369,2
370,14
371,5
372,8
373,12
374,10
375,8
376,5
377,12
378,2
379,12
380,14
381,2
382,8
383,14
384,2
385,10
386,10
387,8
388,2
389,12
390,12
391,12
392,2
393,2
394,2
395,6
396,8
397,6
398,3
399,3
400,2
401,6
402,10
403,6
404,6
405,2
406,10
407,12
408,2
409,10
410,12
411,14
412,10
413,8
414,12
415,10
416,10
417,3
418,2
419,2
420,10
421,12
422,2
423,6
424,8
425,2
426,3
427,10
428,2
429,6
430,12
431,12
432,3
433,3
434,2
435,5
436,3
437,10
438,2
439,12
440,12
441,14
442,3
443,10
444,3
445,3
446,5
447,2
448,10
449,12
450,3
451,10
452,10
453,12
454,10
455,14
456,8
457,10
458,6
459,12
460,2
461,2
462,2
463,10
464,14
465,2
466,14
467,3
468,14
469,5
470,2
471,6
472,5
473,6
474,12
475,14
476,10
477,12
478,2
479,12
480,5
481,10
482,3
483,6
484,5
485,10
486,8
487,8
488,14
489,6
490,14
491,10
492,8
493,10
494,10
495,12
496,12
497,3
498,12
499,14
500,12
501,12
502,10
503,10
504,2
505,14
506,10
507,2
508,12
509,3
510,10
511,3
512,2
513,3
514,12
515,2
516,14
517,14
518,14
519,12
520,14
521,8
522,12
523,6
524,10
525,14
526,14
527,3
528,14
529,2
530,2
531,10
532,2
533,10
534,12
535,3
536,12
537,12
538,10
539,12
540,6
541,3
542,3
543,10
544,14
545,10
546,10
547,6
548,14
549,12
550,12
551,2
552,10
553,8
554,3
555,10
556,12
557,12
558,10
559,6
560,14
561,12
562,3
563,3
564,10
565,12
566,14
567,10
568,14
569,6
570,6
571,5
572,2
573,14
574,8
575,10
576,3
577,10
578,12
579,12
580,10
581,10
582,10
583,8
584,12
585,3
586,2
587,12
588,12
589,8
590,8
591,2
592,2
593,12
594,10
595,14
596,12
597,14
598,14
599,12
600,2
601,12
602,2
603,2
604,12
605,12
606,12
607,10
608,3
609,12
610,12
611,3
612,6
613,3
614,6
615,10
616,10
617,12
618,12
619,2
620,10
621,12
622,5
623,14
624,3
625,6
626,12
627,12
628,10
629,12
630,14
631,2
632,14
633,12
634,2
635,10
636,2
637,14
638,10
639,12
640,10
641,10
642,14
643,5
644,14
645,12
646,6
647,3
648,12
649,3
650,10
651,6
652,14
653,12
654,14
655,12
656,3
657,6
658,6
659,12
660,8
661,3
662,14
663,10
664,6
665,2
666,10
667,6
668,6
669,8
670,14
671,10
672,6
673,14
674,2
675,2
676,6
677,12
678,6
679,8
680,6
681,3
682,6
683,2
684,6
685,2
686,12
687,2
688,14
689,10
690,14
691,6
692,12
693,10
694,10
695,14
696,12
697,14
698,2
699,10
700,10
701,10
702,10
703,14
704,2
705,8
706,6
707,6
708,8
709,2
710,2
711,8
712,8
713,2
714,2
715,10
716,10
717,2
718,2
719,12
720,2
721,14
722,12
723,10
724,3
725,12
726,12
727,12
728,6
729,12
730,12
731,14
732,12
733,8
734,12
735,14
736,14
737,10
738,8
739,10
740,12
741,10
742,6
743,14
744,14
745,10
746,12
747,6
748,12
749,10
750,6
751,14
752,12
753,6
754,14
755,2
756,2
757,10
758,8
759,2
760,6
761,12
762,10
763,10
764,6
765,10
766,14
767,6
768,3
769,10
770,2
771,14
772,10
773,3
774,12
775,12
776,3
777,10
778,3
779,12
780,14
781,12
782,10
783,12
784,12
785,3
786,3
787,12
788,12
789,6
790,10
791,10
792,2
793,2
794,3
795,2
796,8
797,10
798,3
799,10
800,10
801,10
802,10
803,14
804,10
805,10
806,14
807,12
808,10
809,10
810,3
811,8
812,6
813,10
814,12
815,6
816,2
817,10
818,5
819,12
820,10
821,14
822,3
823,10
824,6
825,12
826,14
827,2
828,6
829,14
830,2
831,12
832,12
833,10
834,6
835,12
836,2
837,10
838,3
839,2
840,6
841,2
842,12
843,10
844,3
845,3
846,12
847,3
848,10
849,6
850,10
851,10
852,2
853,12
854,8
855,12
856,10
857,2
858,2
859,12
860,3
861,12
862,12
863,3
864,2
865,6
866,6
867,14
868,3
869,12
870,10
871,3
872,6
873,12
874,8
875,10
876,2
877,3
878,2
879,3
880,12
881,10
882,3
883,2
884,12
885,3
886,14
887,2
888,12
889,6
890,10
891,6
892,12
893,8
894,3
895,3
896,12
897,10
898,6
899,8
900,10
901,14
902,2
903,10
904,12
905,3
906,12
907,10
908,14
909,8
910,14
911,8
912,12
913,14
914,10
915,10
916,12
917,6
918,12
919,10
920,10
921,3
922,6
923,12
924,12
925,12
926,2
927,3
928,10
929,12
930,3
931,14
932,12
933,6
934,2
935,10
936,10
937,10
938,2
939,10
940,2
941,6
942,8
943,3
944,2
945,5
946,12
947,10
948,2
949,12
950,8
951,2
952,10
953,8
954,2
955,3
956,8
957,3
958,2
959,2
960,12
961,8
962,3
963,3
964,12
965,12
966,12
967,14
968,12
969,6
970,10
971,14
972,8
973,3
974,6
975,3
976,12
977,14
978,2
979,12
980,12
981,12
982,3
983,6
984,10
985,10
986,10
987,2
988,6
989,6
990,12
991,12
992,3
993,2
994,2
995,2
996,3
997,12
998,10
999,10
1000,12
1001,3
1002,12
1003,2
1004,3
1005,3
1006,14
1007,12
1008,8
1009,3
1010,2
1011,12
1012,14
1013,10
1014,12
1015,10
1016,3
1017,10
1018,10
1019,12
1020,2
1021,14
1022,14
1023,5
1024,10
1025,14
1026,6
1027,14
1028,12
1029,2
1030,6
1031,3
1032,14
1033,10
1034,12
1035,2
1036,2
1037,12
1038,14
1039,2
1040,10
1041,2
1042,2
1043,6
1044,14
1045,12
1046,10
1047,8
1048,2
1049,12
1050,12
1051,10
1052,6
1053,10
1054,6
1055,12
1056,12
1057,12
1058,3
1059,8
1060,3
1061,2
1062,12
1063,14
1064,14
1065,12
1066,3
1067,12
1068,3
1069,8
1070,3
1071,6
1072,10
1073,14
1074,14
1075,6
1076,6
1077,3
1078,12
1079,12
1080,2
1081,3
1082,2
1083,10
1084,3
1085,10
1086,12
1087,12
1088,14
1089,10
1090,10
1091,10
1092,3
1093,2
1094,5
1095,2
1096,2
1097,12
1098,14
1099,14
1100,5
1101,6
1102,12
1103,3
1104,6
1105,10
1106,10
1107,3
1108,6
1109,10
1110,2
1111,12
1112,10
1113,5
1114,10
1115,2
1116,10
1117,10
1118,2
1119,5
1120,10
1121,12
1122,10
1123,14
1124,6
1125,2
1126,12
1127,10
1128,2
1129,12
1130,3
1131,6
1132,5
1133,10
1134,2
1135,5
1136,14
1137,2
1138,10
1139,2
1140,14
1141,10
1142,10
1143,14
1144,10
1145,12
1146,12
1147,3
1148,12
1149,6
1150,3
1151,3
1152,2
1153,14
1154,12
1155,2
1156,2
1157,10
1158,2
1159,10
1160,10
1161,10
1162,6
1163,14
1164,6
1165,2
1166,12
1167,14
1168,8
1169,3
1170,12
1171,12
1172,10
1173,3
1174,2
1175,14
1176,3
1177,3
1178,14
1179,2
1180,12
1181,14
1182,2
1183,6
1184,12
1185,12
1186,14
1187,12
1188,10
1189,8
1190,12
1191,6
1192,2
1193,3
1194,5
1195,10
1196,14
1197,10
1198,12
1199,14
1200,2
1201,10
1202,12
1203,8
1204,10
1205,12
1206,6
1207,3
1208,8
1209,12
1210,12
1211,12
1212,10
1213,3
1214,12
1215,2
1216,6
1217,2
1218,10
1219,10
1220,12
1221,5
1222,12
1223,10
1224,14
1225,5
1226,12
1227,14
1228,10
1229,12
1230,6
1231,10
1232,14
1233,10
1234,3
1235,12
1236,8
1237,10
1238,10
1239,3
1240,14
1241,12
1242,6
1243,3
1244,3
1245,12
1246,12
1247,10
1248,3
1249,3
1250,2
1251,2
1252,2
1253,10
1254,2
1255,12
1256,10
1257,12
1258,10
1259,6
1260,10
1261,10
1262,2
1263,14
1264,6
1265,10
1266,10
1267,10
1268,5
1269,12
1270,2
1271,12
1272,12
1273,12
1274,8
1275,10
1276,6
1277,12
1278,12
1279,10
1280,8
1281,12
1282,8
1283,10
1284,10
1285,6
1286,12
1287,14
1288,6
1289,2
1290,12
1291,3
1292,6
1293,12
1294,12
1295,5
1296,14
1297,12
1298,10
1299,2
1300,14
1301,12
1302,10
1303,2
1304,12
1305,14
1306,14
1307,14
1308,2
1309,14
1310,5
1311,5
1312,12
1313,10
1314,2
1315,10
1316,12
1317,3
1318,2
1319,12
1320,8
1321,12
1322,2
1323,12
1324,10
1325,14
1326,5
1327,10
1328,14
1329,5
1330,14
1331,12
1332,12
1333,3
1334,3
1335,12
1336,12
1337,2
1338,3
1339,14
1340,6
1341,10
1342,10
1343,12
1344,14
1345,10
1346,10
1347,14
1348,3
1349,2
1350,12
1351,5
1352,10
1353,10
1354,2
1355,2
1356,12
1357,10
1358,14
1359,12
1360,3
1361,10
1362,12
1363,10
1364,12
1365,14
1366,6
1367,12
1368,10
1369,12
1370,2
1371,12
1372,10
1373,6
1374,8
1375,12
1376,6
1377,12
1378,14
1379,12
1380,12
1381,14
1382,2
1383,14
1384,10
1385,12
1386,12
1387,3
1388,10
1389,2
1390,14
1391,14
1392,6
1393,6
1394,2
1395,12
1396,3
1397,3
1398,12
1399,6
1400,12
1401,12
1402,12
1403,6
1404,2
1405,14
1406,12
1407,6
1408,5
1409,12
1410,12
1411,12
1412,6
1413,5
1414,5
1415,14
1416,10
1417,10
1418,14
1419,10
1420,10
1421,3
1422,2
1423,14
1424,14
1425,12
1426,10
1427,2
1428,14
1429,2
1430,2
1431,10
1432,8
1433,5
1434,10
1435,14
1436,2
1437,8
1438,2
1439,10
1440,12
1441,2
1442,10
1443,12
1444,12
1445,2
1446,10
1447,5
1448,14
1449,2
1450,3
1451,2
1452,10
1453,14
1454,5
1455,14
1456,6
1457,10
1458,2
1459,8
1460,14
1461,12
1462,12
1463,5
1464,10
1465,12
1466,14
1467,3
1468,12
1469,14
1470,2
1471,3
1472,12
1473,2
1474,5
1475,6
1476,6
1477,8
1478,2
1479,10
1480,14
1481,2
1482,12
1483,12
1484,2
1485,3
1486,12
1487,12
1488,3
1489,10
1490,12
1491,10
1492,12
1493,2
1494,6
1495,2
1496,2
1497,12
1498,2
1499,14
1500,14
1501,14
1502,10
1503,14
1504,2
1505,6
1506,8
1507,8
1508,2
1509,6
1510,12
1511,12
1512,3
1513,14
1514,10
1515,10
1516,6
1517,8
1518,2
1519,3
1520,2
1521,12
1522,14
1523,2
1524,10
1525,10
1526,5
1527,3
1528,2
1529,14
1530,3
1531,3
1532,10
1533,14
1534,10
1535,6
1536,12
1537,8
1538,2
1539,5
1540,2
1541,12
1542,2
1543,12
1544,6
1545,12
1546,12
1547,12
1548,12
1549,3
1550,8
1551,10
1552,3
1553,12
1554,10
1555,12
1556,2
1557,10
1558,12
1559,6
1560,12
1561,10
1562,12
1563,14
1564,6
1565,14
1566,3
1567,10
1568,10
1569,2
1570,3
1571,10
1572,12
1573,2
1574,10
1575,2
1576,8
1577,3
1578,12
1579,10
1580,12
1581,14
1582,8
1583,2
1584,14
1585,3
1586,3
1587,6
1588,6
1589,8
1590,6
1591,12
1592,8
1593,12
1594,12
1595,2
1596,3
1597,10
1598,14
1599,14
1600,12
1601,6
1602,12
1603,12
1604,10
1605,14
1606,12
1607,10
1608,6
1609,3
1610,12
1611,2
1612,12
1613,5
1614,3
1615,3
1616,3
1617,14
1618,6
1619,5
1620,2
1621,14
1622,14
1623,2
1624,3
1625,14
1626,3
1627,10
1628,12
1629,14
1630,14
1631,2
1632,10
1633,14
1634,14
1635,8
1636,8
1637,3
1638,10
1639,10
1640,3
1641,2
1642,12
1643,12
1644,8
1645,6
1646,6
1647,12
1648,2
1649,10
1650,10
1651,2
1652,10
1653,10
1654,2
1655,10
1656,12
1657,2
1658,10
1659,8
1660,10
1661,12
1662,12
1663,6
1664,3
1665,3
1666,2
1667,12
1668,12
1669,14
1670,12
1671,12
1672,2
1673,12
1674,12
1675,12
1676,2
1677,6
1678,14
1679,8
1680,2
1681,2
1682,2
1683,2
1684,10
1685,14
1686,3
1687,10
1688,12
1689,12
1690,5
1691,10
1692,10
1693,6
1694,5
1695,3
1696,2
1697,10
1698,10
1699,3
1700,14
1701,2
1702,14
1703,2
1704,12
1705,6
1706,10
1707,6
1708,12
1709,6
1710,3
1711,5
1712,2
1713,12
1714,12
1715,5
1716,12
1717,6
1718,12
1719,5
1720,14
1721,6
1722,3
1723,12
1724,5
1725,8
1726,10
1727,10
1728,2
1729,2
1730,14
1731,6
1732,3
1733,12
1734,14
1735,12
1736,6
1737,2
1738,14
1739,12
1740,12
1741,10
1742,12
1743,10
1744,2
1745,12
1746,6
1747,10
1748,10
1749,10
1750,2
1751,14
1752,10
1753,2
1754,10
1755,12
1756,12
1757,3
1758,2
1759,12
1760,12
1761,14
1762,10
1763,2
1764,12
1765,12
1766,10
1767,3
1768,3
1769,6
1770,8
1771,10
1772,8
1773,6
1774,10
1775,12
1776,12
1777,12
1778,12
1779,12
1780,14
1781,3
1782,10
1783,8
1784,6
1785,12
1786,10
1787,12
1788,10
1789,10
1790,8
1791,12
1792,6
1793,5
1794,3
1795,2
1796,3
1797,3
1798,10
1799,6
1800,3
1801,10
1802,10
1803,6
1804,10
1805,14
1806,12
1807,3
1808,10
1809,3
1810,2
1811,10
1812,6
1813,2
1814,10
1815,12
1816,10
1817,3
1818,10
1819,14
1820,6
1821,14
1822,6
1823,14
1824,10
1825,14
1826,3
1827,12
1828,6
1829,6
1830,3
1831,10
1832,14
1833,12
1834,6
1835,12
1836,14
1837,10
1838,10
1839,6
1840,10
1841,2
1842,2
1843,14
1844,2
1845,10
1846,14
1847,10
1848,8
1849,12
1850,2
1851,3
1852,14
1853,2
1854,14
1855,14
1856,12
1857,6
1858,6
1859,14
1860,6
1861,12
1862,12
1863,2
1864,6
1865,14
1866,3
1867,12
1868,2
1869,2
1870,3
1871,5
1872,10
1873,6
1874,12
1875,2
1876,12
1877,3
1878,12
1879,14
1880,2
1881,10
1882,6
1883,2
1884,10
1885,3
1886,10
1887,12
1888,10
1889,2
1890,10
1891,2
1892,10
1893,10
1894,2
1895,3
1896,10
1897,3
1898,12
1899,14
1900,10
1901,2
1902,2
1903,12
1904,2
1905,6
1906,10
1907,12
1908,12
1909,12
1910,3
1911,3
1912,2
1913,3
1914,14
1915,14
1916,2
1917,10
1918,8
1919,12
1920,12
1921,2
1922,5
1923,6
1924,10
1925,14
1926,10
1927,2
1928,12
1929,14
1930,14
1931,10
1932,12
1933,14
1934,6
1935,14
1936,10
1937,14
1938,2
1939,10
1940,12
1941,2
1942,12
1943,12
1944,2
1945,12
1946,8
1947,12
1948,10
1949,3
1950,12
1951,12
1952,12
1953,12
1954,10
1955,12
1956,10
1957,2
1958,12
1959,10
1960,10
1961,14
1962,12
1963,10
1964,12
1965,14
1966,12
1967,2
1968,3
1969,6
1970,10
1971,3
1972,10
1973,12
1974,10
1975,5
1976,5
1977,10
1978,14
1979,14
1980,14
1981,12
1982,3
1983,2
1984,14
1985,2
1986,2
1987,10
1988,5
1989,12
1990,12
1991,6
1992,10
1993,12
1994,12
1995,10
1996,12
1997,12
1998,12
1999,12
2000,14
2001,10
2002,10
2003,5
2004,12
2005,2
2006,14
2007,5
2008,12
2009,6
2010,14
2011,5
2012,12
2013,12
2014,12
2015,14
2016,5
2017,2
2018,12
2019,6
2020,10
2021,10
2022,3
2023,8
2024,3
2025,14
2026,6
2027,5
2028,3
2029,10
2030,10
2031,10
2032,14
2033,12
2034,2
2035,3
2036,14
2037,10
2038,3
2039,12
2040,6
2041,12
2042,12
2043,10
2044,12
2045,2
2046,14
2047,12
2048,2
2049,10
2050,12
2051,12
2052,2
2053,10
2054,14
2055,12
2056,12
2057,14
2058,14
2059,6
2060,5
2061,10
2062,2
2063,12
2064,14
2065,12
2066,8
2067,12
2068,8
2069,10
2070,6
2071,12
2072,10
2073,10
2074,6
2075,6
2076,14
2077,12
2078,10
2079,6
2080,10
2081,12
2082,12
2083,12
2084,10
2085,5
2086,10
2087,10
2088,14
2089,10
2090,10
2091,14
2092,2
2093,12
2094,14
2095,2
2096,2
2097,6
2098,6
2099,10
2100,3
2101,10
2102,3
2103,12
2104,10
2105,14
2106,2
2107,12
2108,10
2109,12
2110,10
2111,12
2112,2
2113,10
2114,6
2115,3
2116,10
2117,12
2118,3
2119,8
2120,14
2121,10
2122,10
2123,14
2124,3
2125,12
2126,10
2127,12
2128,10
2129,10
2130,2
2131,8
2132,10
2133,3
2134,2
2135,8
2136,2
2137,14
2138,14
2139,10
2140,2
2141,5
2142,2
2143,10
2144,2
2145,12
2146,2
2147,10
2148,12
2149,5
2150,12
2151,14
2152,8
2153,12
2154,12
2155,12
2156,14
2157,12
2158,6
2159,2
2160,12
2161,5
2162,10
2163,10
2164,12
2165,8
2166,10
2167,14
2168,3
2169,14
2170,3
2171,2
2172,6
2173,10
2174,10
2175,2
2176,10
2177,3
2178,14
2179,14
2180,12
2181,10
2182,2
2183,6
2184,3
2185,12
2186,10
2187,12
2188,12
2189,10
2190,10
2191,10
2192,14
2193,5
2194,10
2195,10
2196,2
2197,12
2198,10
2199,12
2200,2
2201,8
2202,14
2203,10
2204,10
2205,10
2206,10
2207,12
2208,14
2209,12
2210,14
2211,8
2212,10
2213,2
2214,3
2215,2
2216,12
2217,3
2218,14
2219,12
2220,10
2221,3
2222,10
2223,10
2224,14
2225,14
2226,14
2227,10
2228,2
2229,10
2230,2
2231,3
2232,10
2233,12
2234,10
2235,6
2236,3
2237,12
2238,3
2239,2
2240,10
2241,6
2242,10
2243,2
2244,12
2245,12
2246,14
2247,10
2248,10
2249,12
2250,10
2251,2
2252,6
2253,6
2254,12
2255,12
2256,10
2257,14
2258,14
2259,2
2260,12
2261,10
2262,2
2263,3
2264,12
2265,12
2266,12
2267,12
2268,5
2269,12
2270,8
2271,2
2272,2
2273,10
2274,5
2275,3
2276,14
2277,12
2278,12
2279,14
2280,8
2281,12
2282,14
2283,12
2284,10
2285,6
2286,2
2287,5
2288,10
2289,12
2290,5
2291,14
2292,12
2293,14
2294,6
2295,12
2296,2
2297,10
2298,14
2299,6
2300,10
2301,10
2302,10
2303,12
2304,10
2305,10
2306,12
2307,14
2308,12
2309,6
