,0
618,10
619,2
620,10
621,3
622,5
623,14
624,10
625,6
626,12
627,12
628,3
629,12
630,14
631,10
632,14
633,10
634,12
635,10
636,2
637,14
638,12
639,3
640,2
641,10
642,14
643,5
644,14
645,12
646,12
647,3
648,10
649,12
650,10
651,2
652,14
653,2
654,14
655,3
656,3
657,6
658,6
659,12
660,8
661,3
662,14
663,12
664,6
665,2
666,12
667,6
668,6
669,8
670,14
671,12
672,6
673,14
674,10
675,2
676,10
677,12
678,6
679,8
680,6
681,12
682,12
683,2
684,6
685,2
686,10
687,10
688,14
689,10
690,12
691,6
692,10
693,10
694,2
695,14
696,3
697,14
698,2
699,10
700,3
701,2
702,10
703,14
704,12
705,8
706,6
707,3
708,8
709,12
710,2
711,8
712,8
713,10
714,2
715,3
716,10
717,10
718,2
719,3
720,12
721,14
722,3
723,10
724,3
725,3
726,10
727,10
728,3
729,12
730,12
731,14
732,12
733,8
734,3
735,14
736,14
737,10
738,10
739,3
740,10
741,2
742,6
743,14
744,14
745,10
746,2
747,6
748,3
749,10
750,6
751,14
752,3
753,6
754,14
755,6
756,2
757,10
758,8
759,2
760,6
761,3
762,10
763,10
764,6
765,3
766,14
767,6
768,12
769,12
770,2
771,14
772,12
773,3
774,3
775,10
776,2
777,10
778,12
779,3
780,14
781,3
782,12
783,10
784,10
785,12
786,3
787,12
788,3
789,6
790,10
791,2
792,3
793,6
794,10
795,2
796,8
797,10
798,10
799,10
800,10
801,10
802,10
803,14
804,10
805,12
806,14
807,2
808,10
809,12
810,3
811,8
812,6
813,10
814,10
815,12
816,12
817,10
818,5
819,2
820,2
821,14
822,3
823,10
824,6
825,12
826,14
827,2
828,6
829,14
830,2
831,3
832,12
833,10
834,6
835,10
836,2
837,12
838,12
839,2
840,3
841,2
842,3
843,2
844,14
845,12
846,12
847,12
848,10
849,10
850,10
851,10
852,3
853,12
854,8
855,12
856,10
857,3
858,12
859,3
860,12
861,3
862,10
863,3
864,2
865,6
866,2
867,14
868,10
869,12
870,10
871,3
872,3
873,12
874,8
875,10
876,2
877,3
878,12
879,3
880,3
881,2
882,3
883,3
884,10
885,3
886,14
887,10
888,2
889,6
890,10
891,6
892,12
893,8
894,3
895,10
896,3
897,12
898,6
899,8
900,12
901,14
902,10
903,12
904,2
905,12
906,10
907,10
908,14
909,2
910,14
911,8
912,2
913,5
914,10
915,10
916,12
917,10
918,10
919,10
920,10
921,3
922,6
923,10
924,3
925,3
926,10
927,10
928,12
929,12
930,3
931,14
932,12
933,3
934,12
935,10
936,3
937,10
938,10
939,10
940,6
941,6
942,8
943,3
944,2
945,5
946,10
947,10
948,2
949,10
950,8
951,2
952,3
953,8
954,2
955,12
956,10
957,3
958,3
959,3
960,12
961,8
962,3
963,10
964,12
965,3
966,3
967,14
968,10
969,12
970,10
971,5
972,6
973,10
974,6
975,3
976,3
977,14
978,10
979,3
980,3
981,12
982,12
983,2
984,12
985,10
986,10
987,10
988,6
989,6
990,2
991,12
992,3
993,2
994,2
995,3
996,10
997,12
998,10
999,10
1000,10
1001,14
1002,10
1003,10
1004,12
1005,2
1006,14
1007,12
1008,8
1009,3
1010,3
1011,3
1012,14
1013,10
1014,3
1015,12
1016,3
1017,10
1018,10
1019,10
1020,2
1021,14
1022,14
1023,14
1024,10
1025,14
1026,6
1027,14
1028,10
1029,10
1030,10
1031,12
1032,14
1033,10
1034,3
1035,12
1036,3
1037,12
1038,14
1039,3
1040,12
1041,2
1042,3
1043,6
1044,14
1045,10
1046,3
1047,8
1048,2
1049,2
1050,10
1051,10
1052,12
1053,2
1054,6
1055,2
1056,12
1057,12
1058,3
1059,8
1060,3
1061,2
1062,10
1063,14
1064,14
1065,12
1066,3
1067,12
1068,3
1069,8
1070,10
1071,6
1072,10
1073,14
1074,14
1075,6
1076,6
1077,12
1078,2
1079,10
1080,2
1081,3
1082,12
1083,10
1084,3
1085,10
1086,12
1087,10
1088,14
1089,10
1090,12
1091,10
1092,3
1093,10
1094,5
1095,2
1096,12
1097,12
1098,14
1099,14
1100,5
1101,6
1102,10
1103,3
1104,6
1105,3
1106,10
1107,2
1108,6
1109,2
1110,2
1111,10
1112,10
1113,5
1114,10
1115,2
1116,3
1117,10
1118,10
1119,5
1120,10
1121,10
1122,10
1123,14
1124,2
1125,10
1126,12
1127,10
1128,12
1129,12
1130,12
1131,12
1132,14
1133,3
1134,2
1135,5
1136,14
1137,2
1138,2
1139,2
1140,14
1141,3
1142,3
1143,14
1144,10
1145,10
1146,10
1147,12
1148,10
1149,6
1150,12
1151,3
1152,2
1153,14
1154,2
1155,12
1156,2
1157,10
1158,10
1159,10
1160,10
1161,12
1162,6
1163,14
1164,6
1165,3
1166,3
1167,14
1168,8
1169,12
1170,2
1171,3
1172,2
1173,12
1174,3
1175,14
1176,3
1177,12
1178,14
1179,2
1180,10
1181,14
1182,2
1183,6
1184,3
1185,10
1186,14
1187,10
1188,10
1189,8
1190,12
1191,6
1192,2
1193,3
1194,5
1195,10
1196,14
1197,10
1198,2
1199,14
1200,3
1201,3
1202,10
1203,8
1204,12
1205,10
1206,6
1207,3
1208,8
1209,3
1210,12
1211,10
1212,10
1213,12
1214,12
1215,2
1216,10
1217,10
1218,10
1219,10
1220,12
1221,6
1222,12
1223,10
1224,14
1225,5
1226,12
1227,14
1228,2
1229,3
1230,6
1231,10
1232,14
1233,2
1234,3
1235,12
1236,8
1237,10
1238,10
1239,3
1240,14
1241,3
1242,3
1243,2
1244,3
1245,10
1246,12
1247,8
1248,12
1249,3
1250,2
1251,10
1252,10
1253,10
1254,10
1255,3
1256,10
1257,12
1258,10
1259,6
1260,3
1261,12
1262,3
1263,14
1264,6
1265,10
1266,10
1267,3
1268,5
1269,12
1270,3
1271,3
1272,2
1273,2
1274,8
1275,3
1276,6
1277,10
1278,3
1279,12
1280,8
1281,2
1282,2
1283,3
1284,3
1285,6
1286,10
1287,14
1288,3
1289,8
1290,10
1291,3
1292,6
1293,10
1294,12
1295,5
1296,6
1297,12
1298,10
1299,2
1300,14
1301,10
1302,10
1303,2
1304,10
1305,14
1306,14
1307,14
1308,2
1309,14
1310,5
1311,5
1312,3
1313,10
1314,3
1315,12
1316,10
1317,3
1318,3
1319,2
1320,8
1321,3
1322,10
1323,10
1324,12
1325,14
1326,5
1327,2
1328,14
1329,5
1330,14
1331,3
1332,3
1333,12
1334,12
1335,12
1336,12
1337,14
1338,12
1339,14
1340,6
1341,10
1342,10
1343,3
1344,14
1345,10
1346,10
1347,14
1348,10
1349,3
1350,10
1351,5
1352,3
1353,10
1354,2
1355,2
1356,10
1357,10
1358,14
1359,12
1360,12
1361,10
1362,10
1363,10
1364,3
1365,5
1366,12
1367,10
1368,12
1369,12
1370,2
1371,12
1372,10
1373,6
1374,3
1375,12
1376,6
1377,3
1378,5
1379,10
1380,12
1381,5
1382,10
1383,14
1384,2
1385,3
1386,12
1387,3
1388,10
1389,3
1390,14
1391,14
1392,6
1393,6
1394,3
1395,12
1396,3
1397,12
1398,10
1399,6
1400,3
1401,2
1402,3
1403,6
1404,2
1405,14
1406,12
1407,12
1408,14
1409,10
1410,3
1411,10
1412,3
1413,14
1414,5
1415,14
1416,10
1417,2
1418,10
1419,12
1420,12
1421,10
1422,2
1423,14
1424,14
1425,2
1426,10
1427,10
1428,14
1429,12
1430,3
1431,3
1432,10
1433,5
1434,12
1435,14
1436,12
1437,8
1438,12
1439,12
1440,10
1441,2
1442,12
1443,12
1444,12
1445,10
1446,10
1447,5
1448,14
1449,3
1450,3
1451,2
1452,10
1453,5
1454,14
1455,14
1456,6
1457,12
1458,2
1459,8
1460,14
1461,12
1462,10
1463,5
1464,3
1465,12
1466,14
1467,3
1468,3
1469,14
1470,10
1471,3
1472,12
1473,3
1474,5
1475,6
1476,6
1477,8
1478,12
1479,10
1480,5
1481,10
1482,3
1483,12
1484,12
1485,10
1486,3
1487,10
1488,10
1489,10
1490,10
1491,2
1492,3
1493,3
1494,6
1495,3
1496,2
1497,12
1498,2
1499,5
1500,14
1501,14
1502,10
1503,14
1504,12
1505,6
1506,8
1507,8
1508,2
1509,6
1510,3
1511,12
1512,3
1513,14
1514,10
1515,10
1516,6
1517,8
1518,10
1519,12
1520,2
1521,2
1522,14
1523,10
1524,10
1525,12
1526,5
1527,12
1528,10
1529,6
1530,3
1531,3
1532,10
1533,14
1534,10
1535,6
1536,10
1537,8
1538,10
1539,14
1540,3
1541,2
1542,12
1543,12
1544,6
1545,10
1546,3
1547,10
1548,3
1549,10
1550,8
1551,2
1552,12
1553,3
1554,2
1555,3
1556,3
1557,10
1558,10
1559,6
1560,12
1561,3
1562,3
1563,14
1564,6
1565,14
1566,3
1567,10
1568,10
1569,8
1570,12
1571,10
1572,10
1573,2
1574,12
1575,2
1576,8
1577,12
1578,10
1579,3
1580,3
1581,14
1582,8
1583,2
1584,14
1585,12
1586,3
1587,6
1588,6
1589,8
1590,6
1591,3
1592,8
1593,2
1594,3
1595,2
1596,3
1597,10
1598,14
1599,5
1600,3
1601,6
1602,12
1603,10
1604,10
1605,14
1606,2
1607,10
1608,6
1609,12
1610,10
1611,10
1612,3
1613,6
1614,12
1615,3
1616,3
1617,14
1618,14
1619,6
1620,2
1621,14
1622,14
1623,12
1624,10
1625,5
1626,12
1627,2
1628,3
1629,14
1630,5
1631,10
1632,10
1633,14
1634,14
1635,8
1636,8
1637,3
1638,10
1639,10
1640,10
1641,3
1642,10
1643,10
1644,8
1645,6
1646,6
1647,3
1648,10
1649,2
1650,2
1651,2
1652,2
1653,10
1654,2
1655,12
1656,2
1657,3
1658,10
1659,8
1660,10
1661,12
1662,3
1663,12
1664,3
1665,3
1666,2
1667,10
1668,2
1669,14
1670,10
1671,3
1672,2
1673,10
1674,3
1675,2
1676,3
1677,6
1678,14
1679,8
1680,3
1681,2
1682,2
1683,2
1684,10
1685,14
1686,12
1687,10
1688,10
1689,10
1690,5
1691,3
1692,10
1693,6
1694,5
1695,12
1696,10
1697,10
1698,2
1699,12
1700,5
1701,3
1702,14
1703,12
1704,2
1705,6
1706,10
1707,6
1708,10
1709,6
1710,3
1711,5
1712,2
1713,3
1714,3
1715,5
1716,12
1717,6
1718,3
1719,2
1720,14
1721,6
1722,3
1723,12
1724,14
1725,8
1726,12
1727,8
1728,3
1729,2
1730,14
1731,6
1732,12
1733,12
1734,14
1735,12
1736,6
1737,12
1738,14
1739,12
1740,10
1741,10
1742,12
1743,8
1744,10
1745,10
1746,6
1747,2
1748,12
1749,10
1750,3
1751,14
1752,8
1753,3
1754,10
1755,10
1756,10
1757,3
1758,6
1759,12
1760,12
1761,14
1762,10
1763,10
1764,10
1765,10
1766,12
1767,12
1768,6
1769,6
1770,8
1771,10
1772,2
1773,6
1774,10
1775,12
1776,12
1777,12
1778,3
1779,10
1780,14
1781,3
1782,10
1783,8
1784,6
1785,3
1786,2
1787,12
1788,10
1789,10
1790,8
1791,10
1792,6
1793,14
1794,10
1795,12
1796,3
1797,3
1798,12
1799,6
1800,3
1801,3
1802,10
1803,6
1804,10
1805,14
1806,10
1807,12
1808,10
1809,12
1810,12
1811,10
1812,6
1813,2
1814,10
1815,12
1816,10
1817,12
1818,10
1819,14
1820,6
1821,14
1822,6
1823,14
1824,10
1825,14
1826,6
1827,10
1828,3
1829,6
1830,3
1831,10
1832,14
1833,3
1834,6
1835,10
1836,14
1837,10
1838,12
1839,6
1840,10
1841,12
1842,10
1843,14
1844,8
1845,10
1846,5
1847,10
1848,8
1849,2
1850,2
1851,3
1852,5
1853,2
1854,14
1855,5
1856,12
1857,6
1858,6
1859,14
1860,6
1861,10
1862,10
1863,10
1864,2
1865,14
1866,3
1867,10
1868,10
1869,2
1870,10
1871,5
1872,10
1873,12
1874,2
1875,2
1876,12
1877,3
1878,12
1879,14
1880,3
1881,10
1882,10
1883,2
1884,8
1885,10
1886,12
1887,3
1888,10
1889,2
1890,10
1891,12
1892,10
1893,10
1894,2
1895,3
1896,10
1897,8
1898,12
1899,14
1900,2
1901,3
1902,3
1903,12
1904,3
1905,6
1906,12
1907,10
1908,12
1909,3
1910,3
1911,10
1912,6
1913,10
1914,14
1915,14
1916,14
1917,10
1918,8
1919,3
1920,3
1921,10
1922,12
1923,6
1924,10
1925,14
1926,10
1927,2
1928,10
1929,14
1930,14
1931,3
1932,3
1933,14
1934,3
1935,14
1936,10
1937,14
1938,12
1939,10
1940,3
1941,10
1942,10
1943,3
1944,12
1945,12
1946,8
1947,3
1948,12
1949,12
1950,3
1951,12
1952,10
1953,12
1954,10
1955,10
1956,10
1957,12
1958,3
1959,12
1960,2
1961,14
1962,10
1963,12
1964,12
1965,14
1966,3
1967,12
1968,3
1969,6
1970,2
1971,14
1972,10
1973,3
1974,10
1975,14
1976,14
1977,2
1978,14
1979,14
1980,14
1981,12
1982,3
1983,10
1984,14
1985,3
1986,10
1987,2
1988,5
1989,10
1990,10
1991,6
1992,12
1993,12
1994,12
1995,10
1996,3
1997,3
1998,12
1999,3
2000,14
2001,2
2002,12
2003,14
2004,12
2005,2
2006,6
2007,5
2008,3
2009,6
2010,14
2011,5
2012,2
2013,10
2014,12
2015,14
2016,14
2017,3
2018,10
2019,6
2020,12
2021,10
2022,3
2023,8
2024,10
2025,14
2026,3
2027,5
2028,3
2029,3
2030,10
2031,10
2032,14
2033,10
2034,10
2035,3
2036,14
2037,10
2038,3
2039,3
2040,3
2041,2
2042,10
2043,2
2044,12
2045,12
2046,14
2047,12
2048,2
2049,10
2050,12
2051,10
2052,2
2053,10
2054,14
2055,10
2056,3
2057,14
2058,14
2059,6
2060,5
2061,10
2062,2
2063,12
2064,14
2065,3
2066,3
2067,10
2068,8
2069,12
2070,6
2071,12
2072,10
2073,10
2074,3
2075,6
2076,14
2077,10
2078,10
2079,6
2080,10
2081,2
2082,2
2083,10
2084,12
2085,5
2086,10
2087,10
2088,14
2089,10
2090,10
2091,14
2092,2
2093,10
2094,14
2095,2
2096,2
2097,6
2098,6
2099,12
2100,12
2101,10
2102,12
2103,12
2104,10
2105,14
2106,3
2107,3
2108,10
2109,12
2110,3
2111,10
2112,3
2113,10
2114,6
2115,2
2116,10
2117,12
2118,12
2119,8
2120,14
2121,10
2122,12
2123,14
2124,3
2125,12
2126,10
2127,12
2128,3
2129,10
2130,2
2131,8
2132,12
2133,3
2134,2
2135,8
2136,3
2137,14
2138,14
2139,10
2140,14
2141,6
2142,2
2143,10
2144,12
2145,12
2146,14
2147,10
2148,12
2149,5
2150,2
2151,14
2152,8
2153,3
2154,3
2155,10
2156,5
2157,3
2158,6
2159,12
2160,10
2161,5
2162,12
2163,10
2164,3
2165,8
2166,10
2167,14
2168,12
2169,14
2170,12
2171,2
2172,6
2173,12
2174,12
2175,12
2176,2
2177,3
2178,14
2179,14
2180,3
2181,10
2182,10
2183,6
2184,3
2185,2
2186,10
2187,3
2188,10
2189,10
2190,12
2191,2
2192,5
2193,5
2194,10
2195,12
2196,12
2197,12
2198,12
2199,2
2200,2
2201,8
2202,14
2203,10
2204,12
2205,12
2206,10
2207,12
2208,14
2209,10
2210,14
2211,8
2212,10
2213,2
2214,2
2215,12
2216,3
2217,3
2218,14
2219,10
2220,10
2221,12
2222,12
2223,3
2224,14
2225,14
2226,14
2227,3
2228,10
2229,10
2230,2
2231,5
2232,10
2233,10
2234,2
2235,6
2236,3
2237,10
2238,3
2239,6
2240,12
2241,6
2242,3
2243,10
2244,12
2245,10
2246,5
2247,10
2248,3
2249,12
2250,2
2251,10
2252,14
2253,6
2254,10
2255,10
2256,10
2257,14
2258,14
2259,12
2260,3
2261,10
2262,2
2263,12
2264,12
2265,2
2266,3
2267,12
2268,5
2269,12
2270,8
2271,2
2272,2
2273,10
2274,5
2275,3
2276,14
2277,12
2278,12
2279,14
2280,8
2281,10
2282,12
2283,12
2284,10
2285,6
2286,3
2287,5
2288,2
2289,12
2290,5
2291,14
2292,12
2293,14
2294,10
2295,3
2296,3
2297,10
2298,14
2299,6
2300,10
2301,10
2302,12
2303,3
2304,2
2305,10
2306,3
2307,14
2308,3
2309,6
